policy,eps,seed,fold,bearing,outcome,rul_at_alarm_s,lambda,esc_frac,bytes_per_snapshot,life_s
"HERA-v3 (onset-gated, CRC)",0.4,2,3,Bearing3_4,timely,4080.0,1725.0,0.9986798679867986,124.0,90840.0
"HERA-v3b (onset gate + burn-in, CRC)",0.1,2,3,Bearing1_4,timely,2100.0,4447.5,0.9016393442622951,124.0,7260.0
"HERA-v3b (onset gate + burn-in, CRC)",0.1,2,3,Bearing2_4,late,480.0,4447.5,0.7142857142857143,124.0,2460.0
"HERA-v3b (onset gate + burn-in, CRC)",0.1,2,3,Bearing3_4,premature,90000.0,4447.5,0.9920792079207921,124.0,90840.0
"HERA-v3b (onset gate + burn-in, CRC)",0.15,2,3,Bearing1_4,timely,2100.0,4447.5,0.9016393442622951,124.0,7260.0
"HERA-v3b (onset gate + burn-in, CRC)",0.15,2,3,Bearing2_4,late,480.0,4447.5,0.7142857142857143,124.0,2460.0
"HERA-v3b (onset gate + burn-in, CRC)",0.15,2,3,Bearing3_4,premature,90000.0,4447.5,0.9920792079207921,124.0,90840.0
"HERA-v3b (onset gate + burn-in, CRC)",0.2,2,3,Bearing1_4,late,,3480.0,0.9016393442622951,124.0,7260.0
"HERA-v3b (onset gate + burn-in, CRC)",0.2,2,3,Bearing2_4,late,420.0,3480.0,0.7142857142857143,124.0,2460.0
"HERA-v3b (onset gate + burn-in, CRC)",0.2,2,3,Bearing3_4,timely,5520.0,3480.0,0.9920792079207921,124.0,90840.0
"HERA-v3b (onset gate + burn-in, CRC)",0.25,2,3,Bearing1_4,late,,3322.5,0.9016393442622951,124.0,7260.0
"HERA-v3b (onset gate + burn-in, CRC)",0.25,2,3,Bearing2_4,late,360.0,3322.5,0.7142857142857143,124.0,2460.0
"HERA-v3b (onset gate + burn-in, CRC)",0.25,2,3,Bearing3_4,timely,5520.0,3322.5,0.9920792079207921,124.0,90840.0
"HERA-v3b (onset gate + burn-in, CRC)",0.3,2,3,Bearing1_4,late,,3322.5,0.9016393442622951,124.0,7260.0
"HERA-v3b (onset gate + burn-in, CRC)",0.3,2,3,Bearing2_4,late,360.0,3322.5,0.7142857142857143,124.0,2460.0
"HERA-v3b (onset gate + burn-in, CRC)",0.3,2,3,Bearing3_4,timely,5520.0,3322.5,0.9920792079207921,124.0,90840.0
"HERA-v3b (onset gate + burn-in, CRC)",0.4,2,3,Bearing1_4,late,,2805.0,0.9016393442622951,124.0,7260.0
"HERA-v3b (onset gate + burn-in, CRC)",0.4,2,3,Bearing2_4,late,240.0,2805.0,0.7142857142857143,124.0,2460.0
"HERA-v3b (onset gate + burn-in, CRC)",0.4,2,3,Bearing3_4,timely,5340.0,2805.0,0.9920792079207921,124.0,90840.0
"Always-cloud, CRC + burn-in",0.1,2,3,Bearing1_4,timely,1740.0,4177.5,1.0,112.0,7260.0
"Always-cloud, CRC + burn-in",0.1,2,3,Bearing2_4,late,480.0,4177.5,1.0,112.0,2460.0
"Always-cloud, CRC + burn-in",0.1,2,3,Bearing3_4,premature,87360.0,4177.5,1.0,112.0,90840.0
"Always-cloud, CRC + burn-in",0.15,2,3,Bearing1_4,timely,1740.0,4177.5,1.0,112.0,7260.0
"Always-cloud, CRC + burn-in",0.15,2,3,Bearing2_4,late,480.0,4177.5,1.0,112.0,2460.0
"Always-cloud, CRC + burn-in",0.15,2,3,Bearing3_4,premature,87360.0,4177.5,1.0,112.0,90840.0
"Always-cloud, CRC + burn-in",0.2,2,3,Bearing1_4,late,,3480.0,1.0,112.0,7260.0
"Always-cloud, CRC + burn-in",0.2,2,3,Bearing2_4,late,420.0,3480.0,1.0,112.0,2460.0
"Always-cloud, CRC + burn-in",0.2,2,3,Bearing3_4,timely,5520.0,3480.0,1.0,112.0,90840.0
"Always-cloud, CRC + burn-in",0.25,2,3,Bearing1_4,late,,3322.5,1.0,112.0,7260.0
"Always-cloud, CRC + burn-in",0.25,2,3,Bearing2_4,late,360.0,3322.5,1.0,112.0,2460.0
"Always-cloud, CRC + burn-in",0.25,2,3,Bearing3_4,timely,5520.0,3322.5,1.0,112.0,90840.0
"Always-cloud, CRC + burn-in",0.3,2,3,Bearing1_4,late,,3322.5,1.0,112.0,7260.0
"Always-cloud, CRC + burn-in",0.3,2,3,Bearing2_4,late,360.0,3322.5,1.0,112.0,2460.0
"Always-cloud, CRC + burn-in",0.3,2,3,Bearing3_4,timely,5520.0,3322.5,1.0,112.0,90840.0
"Always-cloud, CRC + burn-in",0.4,2,3,Bearing1_4,late,,2805.0,1.0,112.0,7260.0
"Always-cloud, CRC + burn-in",0.4,2,3,Bearing2_4,late,240.0,2805.0,1.0,112.0,2460.0
"Always-cloud, CRC + burn-in",0.4,2,3,Bearing3_4,timely,5340.0,2805.0,1.0,112.0,90840.0
"Always-cloud, CRC",0.1,2,3,Bearing1_4,premature,7140.0,3480.0,1.0,112.0,7260.0
"Always-cloud, CRC",0.1,2,3,Bearing2_4,late,420.0,3480.0,1.0,112.0,2460.0
"Always-cloud, CRC",0.1,2,3,Bearing3_4,timely,5520.0,3480.0,1.0,112.0,90840.0
"Always-cloud, CRC",0.15,2,3,Bearing1_4,premature,7140.0,3480.0,1.0,112.0,7260.0
"Always-cloud, CRC",0.15,2,3,Bearing2_4,late,420.0,3480.0,1.0,112.0,2460.0
"Always-cloud, CRC",0.15,2,3,Bearing3_4,timely,5520.0,3480.0,1.0,112.0,90840.0
"Always-cloud, CRC",0.2,2,3,Bearing1_4,premature,7140.0,3322.5,1.0,112.0,7260.0
"Always-cloud, CRC",0.2,2,3,Bearing2_4,late,360.0,3322.5,1.0,112.0,2460.0
"Always-cloud, CRC",0.2,2,3,Bearing3_4,timely,5520.0,3322.5,1.0,112.0,90840.0
"Always-cloud, CRC",0.25,2,3,Bearing1_4,premature,7140.0,2872.5,1.0,112.0,7260.0
"Always-cloud, CRC",0.25,2,3,Bearing2_4,late,240.0,2872.5,1.0,112.0,2460.0
"Always-cloud, CRC",0.25,2,3,Bearing3_4,timely,5400.0,2872.5,1.0,112.0,90840.0
"Always-cloud, CRC",0.3,2,3,Bearing1_4,premature,7140.0,2872.5,1.0,112.0,7260.0
"Always-cloud, CRC",0.3,2,3,Bearing2_4,late,240.0,2872.5,1.0,112.0,2460.0
"Always-cloud, CRC",0.3,2,3,Bearing3_4,timely,5400.0,2872.5,1.0,112.0,90840.0
"Always-cloud, CRC",0.4,2,3,Bearing1_4,premature,7140.0,1725.0,1.0,112.0,7260.0
"Always-cloud, CRC",0.4,2,3,Bearing2_4,late,0.0,1725.0,1.0,112.0,2460.0
"Always-cloud, CRC",0.4,2,3,Bearing3_4,timely,4080.0,1725.0,1.0,112.0,90840.0
"Always-edge, CRC",0.1,2,3,Bearing1_4,premature,7020.0,2017.5,0.0,0.0,7260.0
"Always-edge, CRC",0.1,2,3,Bearing2_4,timely,2100.0,2017.5,0.0,0.0,2460.0
"Always-edge, CRC",0.1,2,3,Bearing3_4,premature,90720.0,2017.5,0.0,0.0,90840.0
"Always-edge, CRC",0.15,2,3,Bearing1_4,premature,7020.0,2017.5,0.0,0.0,7260.0
"Always-edge, CRC",0.15,2,3,Bearing2_4,timely,2100.0,2017.5,0.0,0.0,2460.0
"Always-edge, CRC",0.15,2,3,Bearing3_4,premature,90720.0,2017.5,0.0,0.0,90840.0
"Always-edge, CRC",0.2,2,3,Bearing1_4,premature,7020.0,1725.0,0.0,0.0,7260.0
"Always-edge, CRC",0.2,2,3,Bearing2_4,timely,2100.0,1725.0,0.0,0.0,2460.0
"Always-edge, CRC",0.2,2,3,Bearing3_4,premature,90540.0,1725.0,0.0,0.0,90840.0
"Always-edge, CRC",0.25,2,3,Bearing1_4,premature,6840.0,1387.5,0.0,0.0,7260.0
"Always-edge, CRC",0.25,2,3,Bearing2_4,timely,1980.0,1387.5,0.0,0.0,2460.0
"Always-edge, CRC",0.25,2,3,Bearing3_4,timely,2880.0,1387.5,0.0,0.0,90840.0
"Always-edge, CRC",0.3,2,3,Bearing1_4,premature,6840.0,1387.5,0.0,0.0,7260.0
"Always-edge, CRC",0.3,2,3,Bearing2_4,timely,1980.0,1387.5,0.0,0.0,2460.0
"Always-edge, CRC",0.3,2,3,Bearing3_4,timely,2880.0,1387.5,0.0,0.0,90840.0
"Always-edge, CRC",0.4,2,3,Bearing1_4,late,,1162.5,0.0,0.0,7260.0
"Always-edge, CRC",0.4,2,3,Bearing2_4,late,,1162.5,0.0,0.0,2460.0
"Always-edge, CRC",0.4,2,3,Bearing3_4,timely,2820.0,1162.5,0.0,0.0,90840.0
"Cloud point, fixed thr. H_p",,2,3,Bearing1_4,premature,7140.0,0.0,1.0,112.0,7260.0
"Cloud point, fixed thr. H_p",,2,3,Bearing2_4,late,120.0,0.0,1.0,112.0,2460.0
"Cloud point, fixed thr. H_p",,2,3,Bearing3_4,timely,4440.0,0.0,1.0,112.0,90840.0
"Cloud point, fixed thr. H_c",,2,3,Bearing1_4,late,,0.0,1.0,112.0,7260.0
"Cloud point, fixed thr. H_c",,2,3,Bearing2_4,late,,0.0,1.0,112.0,2460.0
"Cloud point, fixed thr. H_c",,2,3,Bearing3_4,late,,0.0,1.0,112.0,90840.0
Anomaly threshold,,2,3,Bearing1_4,late,,0.0,0.0,0.0,7260.0
Anomaly threshold,,2,3,Bearing2_4,late,,0.0,0.0,0.0,2460.0
Anomaly threshold,,2,3,Bearing3_4,late,,0.0,0.0,0.0,90840.0
"HERA-v3 (onset-gated, CRC)",0.1,2,4,Bearing1_5,timely,2820.0,4852.5,0.9615384615384616,124.0,3060.0
"HERA-v3 (onset-gated, CRC)",0.1,2,4,Bearing2_5,premature,19920.0,4852.5,0.9941002949852508,124.0,20280.0
"HERA-v3 (onset-gated, CRC)",0.1,2,4,Bearing3_5,premature,6540.0,4852.5,0.9824561403508771,124.0,6780.0
"HERA-v3 (onset-gated, CRC)",0.15,2,4,Bearing1_5,timely,2820.0,4852.5,0.9615384615384616,124.0,3060.0
"HERA-v3 (onset-gated, CRC)",0.15,2,4,Bearing2_5,premature,19920.0,4852.5,0.9941002949852508,124.0,20280.0
"HERA-v3 (onset-gated, CRC)",0.15,2,4,Bearing3_5,premature,6540.0,4852.5,0.9824561403508771,124.0,6780.0
"HERA-v3 (onset-gated, CRC)",0.2,2,4,Bearing1_5,late,780.0,3300.0,0.9615384615384616,124.0,3060.0
"HERA-v3 (onset-gated, CRC)",0.2,2,4,Bearing2_5,premature,10020.0,3300.0,0.9941002949852508,124.0,20280.0
"HERA-v3 (onset-gated, CRC)",0.2,2,4,Bearing3_5,timely,5580.0,3300.0,0.9824561403508771,124.0,6780.0
"HERA-v3 (onset-gated, CRC)",0.25,2,4,Bearing1_5,late,720.0,3187.5,0.9615384615384616,124.0,3060.0
"HERA-v3 (onset-gated, CRC)",0.25,2,4,Bearing2_5,premature,9960.0,3187.5,0.9941002949852508,124.0,20280.0
"HERA-v3 (onset-gated, CRC)",0.25,2,4,Bearing3_5,timely,5460.0,3187.5,0.9824561403508771,124.0,6780.0
"HERA-v3 (onset-gated, CRC)",0.3,2,4,Bearing1_5,late,720.0,3187.5,0.9615384615384616,124.0,3060.0
"HERA-v3 (onset-gated, CRC)",0.3,2,4,Bearing2_5,premature,9960.0,3187.5,0.9941002949852508,124.0,20280.0
"HERA-v3 (onset-gated, CRC)",0.3,2,4,Bearing3_5,timely,5460.0,3187.5,0.9824561403508771,124.0,6780.0
"HERA-v3 (onset-gated, CRC)",0.4,2,4,Bearing1_5,late,,2197.5,0.9615384615384616,124.0,3060.0
"HERA-v3 (onset-gated, CRC)",0.4,2,4,Bearing2_5,premature,9120.0,2197.5,0.9941002949852508,124.0,20280.0
"HERA-v3 (onset-gated, CRC)",0.4,2,4,Bearing3_5,timely,4200.0,2197.5,0.9824561403508771,124.0,6780.0
"HERA-v3b (onset gate + burn-in, CRC)",0.1,2,4,Bearing1_5,timely,2220.0,6000.0,0.7692307692307693,124.0,3060.0
"HERA-v3b (onset gate + burn-in, CRC)",0.1,2,4,Bearing2_5,premature,8400.0,6000.0,0.4218289085545723,69.48672566371681,20280.0
"HERA-v3b (onset gate + burn-in, CRC)",0.1,2,4,Bearing3_5,timely,5940.0,6000.0,0.8947368421052632,124.0,6780.0
"HERA-v3b (onset gate + burn-in, CRC)",0.15,2,4,Bearing1_5,timely,2220.0,6000.0,0.7692307692307693,124.0,3060.0
"HERA-v3b (onset gate + burn-in, CRC)",0.15,2,4,Bearing2_5,premature,8400.0,6000.0,0.4218289085545723,69.48672566371681,20280.0
"HERA-v3b (onset gate + burn-in, CRC)",0.15,2,4,Bearing3_5,timely,5940.0,6000.0,0.8947368421052632,124.0,6780.0
"HERA-v3b (onset gate + burn-in, CRC)",0.2,2,4,Bearing1_5,timely,2220.0,6000.0,0.7692307692307693,124.0,3060.0
"HERA-v3b (onset gate + burn-in, CRC)",0.2,2,4,Bearing2_5,premature,8400.0,6000.0,0.4218289085545723,69.48672566371681,20280.0
"HERA-v3b (onset gate + burn-in, CRC)",0.2,2,4,Bearing3_5,timely,5940.0,6000.0,0.8947368421052632,124.0,6780.0
"HERA-v3b (onset gate + burn-in, CRC)",0.25,2,4,Bearing1_5,late,780.0,3300.0,0.7692307692307693,124.0,3060.0
"HERA-v3b (onset gate + burn-in, CRC)",0.25,2,4,Bearing2_5,premature,8400.0,3300.0,0.4218289085545723,69.48672566371681,20280.0
"HERA-v3b (onset gate + burn-in, CRC)",0.25,2,4,Bearing3_5,timely,5580.0,3300.0,0.8947368421052632,124.0,6780.0
"HERA-v3b (onset gate + burn-in, CRC)",0.3,2,4,Bearing1_5,late,780.0,3300.0,0.7692307692307693,124.0,3060.0
"HERA-v3b (onset gate + burn-in, CRC)",0.3,2,4,Bearing2_5,premature,8400.0,3300.0,0.4218289085545723,69.48672566371681,20280.0
"HERA-v3b (onset gate + burn-in, CRC)",0.3,2,4,Bearing3_5,timely,5580.0,3300.0,0.8947368421052632,124.0,6780.0
"HERA-v3b (onset gate + burn-in, CRC)",0.4,2,4,Bearing1_5,late,600.0,3075.0,0.7692307692307693,124.0,3060.0
"HERA-v3b (onset gate + burn-in, CRC)",0.4,2,4,Bearing2_5,premature,8400.0,3075.0,0.4218289085545723,69.48672566371681,20280.0
"HERA-v3b (onset gate + burn-in, CRC)",0.4,2,4,Bearing3_5,timely,5400.0,3075.0,0.8947368421052632,124.0,6780.0
"Always-cloud, CRC + burn-in",0.1,2,4,Bearing1_5,timely,2340.0,4852.5,1.0,112.0,3060.0
"Always-cloud, CRC + burn-in",0.1,2,4,Bearing2_5,premature,19560.0,4852.5,1.0,112.0,20280.0
"Always-cloud, CRC + burn-in",0.1,2,4,Bearing3_5,premature,6060.0,4852.5,1.0,112.0,6780.0
"Always-cloud, CRC + burn-in",0.15,2,4,Bearing1_5,timely,2340.0,4852.5,1.0,112.0,3060.0
"Always-cloud, CRC + burn-in",0.15,2,4,Bearing2_5,premature,19560.0,4852.5,1.0,112.0,20280.0
"Always-cloud, CRC + burn-in",0.15,2,4,Bearing3_5,premature,6060.0,4852.5,1.0,112.0,6780.0
"Always-cloud, CRC + burn-in",0.2,2,4,Bearing1_5,late,780.0,3435.0,1.0,112.0,3060.0
"Always-cloud, CRC + burn-in",0.2,2,4,Bearing2_5,premature,10080.0,3435.0,1.0,112.0,20280.0
"Always-cloud, CRC + burn-in",0.2,2,4,Bearing3_5,timely,5640.0,3435.0,1.0,112.0,6780.0
"Always-cloud, CRC + burn-in",0.25,2,4,Bearing1_5,late,780.0,3300.0,1.0,112.0,3060.0
"Always-cloud, CRC + burn-in",0.25,2,4,Bearing2_5,premature,10020.0,3300.0,1.0,112.0,20280.0
"Always-cloud, CRC + burn-in",0.25,2,4,Bearing3_5,timely,5580.0,3300.0,1.0,112.0,6780.0
"Always-cloud, CRC + burn-in",0.3,2,4,Bearing1_5,late,780.0,3300.0,1.0,112.0,3060.0
"Always-cloud, CRC + burn-in",0.3,2,4,Bearing2_5,premature,10020.0,3300.0,1.0,112.0,20280.0
"Always-cloud, CRC + burn-in",0.3,2,4,Bearing3_5,timely,5580.0,3300.0,1.0,112.0,6780.0
"Always-cloud, CRC + burn-in",0.4,2,4,Bearing1_5,late,600.0,3075.0,1.0,112.0,3060.0
"Always-cloud, CRC + burn-in",0.4,2,4,Bearing2_5,premature,9840.0,3075.0,1.0,112.0,20280.0
"Always-cloud, CRC + burn-in",0.4,2,4,Bearing3_5,timely,5400.0,3075.0,1.0,112.0,6780.0
"Always-cloud, CRC",0.1,2,4,Bearing1_5,timely,2940.0,4807.5,1.0,112.0,3060.0
"Always-cloud, CRC",0.1,2,4,Bearing2_5,premature,19860.0,4807.5,1.0,112.0,20280.0
"Always-cloud, CRC",0.1,2,4,Bearing3_5,premature,6660.0,4807.5,1.0,112.0,6780.0
"Always-cloud, CRC",0.15,2,4,Bearing1_5,timely,2940.0,4807.5,1.0,112.0,3060.0
"Always-cloud, CRC",0.15,2,4,Bearing2_5,premature,19860.0,4807.5,1.0,112.0,20280.0
"Always-cloud, CRC",0.15,2,4,Bearing3_5,premature,6660.0,4807.5,1.0,112.0,6780.0
"Always-cloud, CRC",0.2,2,4,Bearing1_5,late,780.0,3300.0,1.0,112.0,3060.0
"Always-cloud, CRC",0.2,2,4,Bearing2_5,premature,10020.0,3300.0,1.0,112.0,20280.0
"Always-cloud, CRC",0.2,2,4,Bearing3_5,timely,5580.0,3300.0,1.0,112.0,6780.0
"Always-cloud, CRC",0.25,2,4,Bearing1_5,late,720.0,3187.5,1.0,112.0,3060.0
"Always-cloud, CRC",0.25,2,4,Bearing2_5,premature,9960.0,3187.5,1.0,112.0,20280.0
"Always-cloud, CRC",0.25,2,4,Bearing3_5,timely,5460.0,3187.5,1.0,112.0,6780.0
"Always-cloud, CRC",0.3,2,4,Bearing1_5,late,720.0,3187.5,1.0,112.0,3060.0
"Always-cloud, CRC",0.3,2,4,Bearing2_5,premature,9960.0,3187.5,1.0,112.0,20280.0
"Always-cloud, CRC",0.3,2,4,Bearing3_5,timely,5460.0,3187.5,1.0,112.0,6780.0
"Always-cloud, CRC",0.4,2,4,Bearing1_5,late,,2197.5,1.0,112.0,3060.0
"Always-cloud, CRC",0.4,2,4,Bearing2_5,premature,9120.0,2197.5,1.0,112.0,20280.0
"Always-cloud, CRC",0.4,2,4,Bearing3_5,timely,4200.0,2197.5,1.0,112.0,6780.0
"Always-edge, CRC",0.1,2,4,Bearing1_5,timely,2880.0,2265.0,0.0,0.0,3060.0
"Always-edge, CRC",0.1,2,4,Bearing2_5,premature,20040.0,2265.0,0.0,0.0,20280.0
"Always-edge, CRC",0.1,2,4,Bearing3_5,premature,6660.0,2265.0,0.0,0.0,6780.0
"Always-edge, CRC",0.15,2,4,Bearing1_5,timely,2880.0,2265.0,0.0,0.0,3060.0
"Always-edge, CRC",0.15,2,4,Bearing2_5,premature,20040.0,2265.0,0.0,0.0,20280.0
"Always-edge, CRC",0.15,2,4,Bearing3_5,premature,6660.0,2265.0,0.0,0.0,6780.0
"Always-edge, CRC",0.2,2,4,Bearing1_5,timely,2820.0,2040.0,0.0,0.0,3060.0
"Always-edge, CRC",0.2,2,4,Bearing2_5,premature,19980.0,2040.0,0.0,0.0,20280.0
"Always-edge, CRC",0.2,2,4,Bearing3_5,premature,6660.0,2040.0,0.0,0.0,6780.0
"Always-edge, CRC",0.25,2,4,Bearing1_5,late,,1612.5,0.0,0.0,3060.0
"Always-edge, CRC",0.25,2,4,Bearing2_5,timely,5760.0,1612.5,0.0,0.0,20280.0
"Always-edge, CRC",0.25,2,4,Bearing3_5,premature,6240.0,1612.5,0.0,0.0,6780.0
"Always-edge, CRC",0.3,2,4,Bearing1_5,late,,1612.5,0.0,0.0,3060.0
"Always-edge, CRC",0.3,2,4,Bearing2_5,timely,5760.0,1612.5,0.0,0.0,20280.0
"Always-edge, CRC",0.3,2,4,Bearing3_5,premature,6240.0,1612.5,0.0,0.0,6780.0
"Always-edge, CRC",0.4,2,4,Bearing1_5,late,,1320.0,0.0,0.0,3060.0
"Always-edge, CRC",0.4,2,4,Bearing2_5,timely,4740.0,1320.0,0.0,0.0,20280.0
"Always-edge, CRC",0.4,2,4,Bearing3_5,timely,4740.0,1320.0,0.0,0.0,6780.0
"Cloud point, fixed thr. H_p",,2,4,Bearing1_5,late,,0.0,1.0,112.0,3060.0
"Cloud point, fixed thr. H_p",,2,4,Bearing2_5,premature,9240.0,0.0,1.0,112.0,20280.0
"Cloud point, fixed thr. H_p",,2,4,Bearing3_5,timely,4560.0,0.0,1.0,112.0,6780.0
"Cloud point, fixed thr. H_c",,2,4,Bearing1_5,late,,0.0,1.0,112.0,3060.0
"Cloud point, fixed thr. H_c",,2,4,Bearing2_5,late,,0.0,1.0,112.0,20280.0
"Cloud point, fixed thr. H_c",,2,4,Bearing3_5,late,,0.0,1.0,112.0,6780.0
Anomaly threshold,,2,4,Bearing1_5,late,,0.0,0.0,0.0,3060.0
Anomaly threshold,,2,4,Bearing2_5,late,,0.0,0.0,0.0,20280.0
Anomaly threshold,,2,4,Bearing3_5,late,,0.0,0.0,0.0,6780.0
